,vader,manual,textblob,hiv4,lm,aggregate
0,49.30722891566265,49.54819277108434,50.451807228915655,50.24096385542168,49.66867469879518,50.451807228915655
1,49.63855421686747,50.12048192771085,49.78915662650603,49.78915662650603,50.12048192771085,49.90963855421687
2,49.21686746987952,49.21686746987952,49.75903614457831,49.81927710843374,49.7289156626506,49.7289156626506
3,49.4277108433735,48.584337349397586,48.825301204819276,49.337349397590366,49.30722891566265,49.30722891566265
4,48.855421686746986,49.126506024096386,49.337349397590366,50.03012048192771,50.21084337349397,49.84939759036144
5,49.18674698795181,50.06024096385542,49.66867469879518,49.066265060240966,49.66867469879518,49.66867469879518
6,49.126506024096386,49.096385542168676,49.24698795180723,49.57831325301205,50.06024096385542,49.24698795180723
7,49.6987951807229,49.4277108433735,49.066265060240966,49.45783132530121,49.78915662650603,49.03614457831325
8,49.75903614457831,49.126506024096386,50.602409638554214,49.75903614457831,49.54819277108434,49.87951807228916
9,50.15060240963856,50.0,49.84939759036144,49.66867469879518,49.81927710843374,50.12048192771085
10,49.45783132530121,48.403614457831324,49.03614457831325,49.93975903614458,49.48795180722891,49.57831325301205
11,49.63855421686747,50.06024096385542,49.27710843373494,49.6987951807229,49.75903614457831,49.63855421686747
12,48.734939759036145,49.63855421686747,49.18674698795181,49.45783132530121,49.45783132530121,49.30722891566265
13,49.27710843373494,48.855421686746986,48.674698795180724,49.75903614457831,50.0,49.126506024096386
14,49.57831325301205,48.855421686746986,49.48795180722891,49.066265060240966,49.63855421686747,49.4277108433735
15,48.644578313253014,49.90963855421687,50.33132530120482,49.48795180722891,49.48795180722891,49.90963855421687
16,48.373493975903614,49.27710843373494,49.006024096385545,49.54819277108434,49.81927710843374,49.18674698795181
17,48.94578313253012,48.765060240963855,49.57831325301205,49.21686746987952,49.24698795180723,49.03614457831325
18,48.975903614457835,49.54819277108434,49.006024096385545,49.90963855421687,49.24698795180723,49.66867469879518
19,48.222891566265055,48.644578313253014,49.006024096385545,49.63855421686747,49.21686746987952,49.30722891566265
20,49.84939759036144,49.96987951807229,49.84939759036144,49.87951807228916,49.81927710843374,50.03012048192771
21,48.584337349397586,48.885542168674704,49.63855421686747,49.4277108433735,49.63855421686747,48.825301204819276
22,48.102409638554214,48.07228915662651,48.765060240963855,49.36746987951807,50.12048192771085,48.222891566265055
23,48.52409638554217,49.096385542168676,49.60843373493976,48.674698795180724,49.45783132530121,48.6144578313253
24,48.31325301204819,48.463855421686745,48.734939759036145,48.644578313253014,49.48795180722891,48.493975903614455
25,48.734939759036145,49.337349397590366,49.126506024096386,49.60843373493976,49.30722891566265,49.63855421686747
26,49.1566265060241,49.96987951807229,49.24698795180723,50.54216867469879,49.60843373493976,50.632530120481924
27,49.21686746987952,49.096385542168676,50.12048192771085,48.885542168674704,49.57831325301205,49.126506024096386
28,49.63855421686747,49.51807228915663,49.66867469879518,49.63855421686747,49.4277108433735,50.0
29,49.27710843373494,49.57831325301205,49.1566265060241,49.006024096385545,49.57831325301205,48.91566265060241
30,49.1566265060241,50.06024096385542,48.28313253012048,50.03012048192771,49.54819277108434,50.15060240963856
