,vader,manual,textblob,hiv4,lm,aggregate
0,49.35188112551375,49.03572557698387,49.06734113183686,48.2137211508062,50.67973442933924,49.06734113183686
1,49.00411002213089,48.56149225418906,48.9724944672779,47.6762567183054,50.869427758457164,48.593107809042046
2,49.06734113183686,48.055643376541255,48.593107809042046,47.48656338918748,50.11065444198546,48.52987669933607
3,47.707872273158394,48.87764780271894,47.1704078406576,48.940878912424914,49.69965222889662,47.99241226683528
4,49.38349668036674,48.87764780271894,48.65633891874803,47.45494783433449,50.93265886816314,48.940878912424914
5,48.087258931394246,48.9724944672779,49.09895668668985,48.245336705659184,50.67973442933924,48.9724944672779
6,49.446727790072714,48.940878912424914,48.68795447360101,48.245336705659184,49.952576667720514,49.320265570660766
7,49.54157445463168,49.320265570660766,49.41511223521972,48.782801138159975,50.711349984192225,49.320265570660766
8,48.30856781536516,49.03572557698387,49.57319000948467,48.055643376541255,50.45842554536832,49.09895668668985
9,49.478343344925705,48.90926335757192,49.50995889977869,48.40341447992412,50.39519443566235,50.01580777742649
10,49.73126778374961,47.64464116345242,49.668036674043634,48.87764780271894,50.80619664875119,49.54157445463168
11,47.99241226683528,48.15049004110022,48.2137211508062,48.87764780271894,50.58488776478028,47.89756560227632
12,49.03572557698387,47.86595004742333,47.23363895036358,47.80271893771736,50.07903888713246,47.32848561492254
13,47.771103382864375,48.68795447360101,49.06734113183686,48.4666455896301,50.7745810938982,48.30856781536516
14,47.581410053746445,48.84603224786595,48.34018337021815,48.43503003477711,50.36357888080936,47.581410053746445
15,47.45494783433449,46.91748340183371,49.25703446095479,47.89756560227632,50.64811887448625,47.99241226683528
16,48.1821055959532,49.13057224154284,49.13057224154284,48.4666455896301,50.142269996838436,48.37179892507113
17,48.65633891874803,48.49826114448309,48.15049004110022,48.15049004110022,50.33196332595637,48.68795447360101
18,48.782801138159975,47.89756560227632,49.16218779639583,48.087258931394246,49.668036674043634,48.75118558330699
19,48.593107809042046,49.478343344925705,49.57319000948467,48.43503003477711,50.36357888080936,50.047423332279486
20,48.055643376541255,48.87764780271894,48.87764780271894,48.11887448624723,51.406892190957954,48.84603224786595
21,47.32848561492254,48.49826114448309,48.4666455896301,47.86595004742333,50.33196332595637,47.581410053746445
22,47.20202339551059,48.4666455896301,49.25703446095479,47.707872273158394,49.76288333860259,47.92918115712931
23,47.86595004742333,47.83433449257035,47.80271893771736,48.49826114448309,50.173885551691434,48.15049004110022
24,49.09895668668985,49.288650015807775,48.9724944672779,48.87764780271894,50.45842554536832,49.41511223521972
25,47.83433449257035,48.90926335757192,49.73126778374961,48.245336705659184,50.96427442301612,48.624723363895036
26,47.20202339551059,47.707872273158394,48.276952260512175,48.245336705659184,50.2687322162504,47.89756560227632
27,48.940878912424914,47.26525450521656,48.84603224786595,48.43503003477711,50.173885551691434,48.624723363895036
28,48.40341447992412,47.739487828011384,46.6645589630098,47.86595004742333,49.952576667720514,47.86595004742333
29,48.87764780271894,48.40341447992412,48.782801138159975,48.52987669933607,50.01580777742649,49.25703446095479
30,49.13057224154284,49.06734113183686,49.50995889977869,48.624723363895036,49.79449889345558,49.09895668668985
