,vader,manual,textblob,hiv4,lm,aggregate
0,50.09276437847866,49.07235621521336,48.97959183673469,49.598021026592455,49.134199134199136,49.19604205318491
1,52.25726654298083,50.927643784786646,49.19604205318491,48.824984539270254,48.63945578231292,50.46382189239333
2,49.87631416202844,48.4539270253556,49.19604205318491,49.69078540507112,48.97959183673469,49.10327767470625
3,50.95856524427953,50.278293135435995,49.01051329622758,50.061842918985775,48.76314162028448,50.37105751391465
4,50.18552875695733,50.7730364873222,48.51576994434137,49.31972789115646,49.44341372912802,49.87631416202844
5,50.71119356833642,50.89672232529375,50.18552875695733,49.474335188620906,49.16512059369202,50.89672232529375
6,48.917748917748916,50.618429189857764,48.85590599876314,49.474335188620906,49.16512059369202,49.10327767470625
7,50.649350649350644,49.78354978354979,49.7526283240569,50.03092145949288,49.10327767470625,49.721706864564005
8,50.43290043290043,48.97959183673469,50.03092145949288,48.701298701298704,49.07235621521336,49.721706864564005
9,50.49474335188621,49.381570810142236,49.814471243042675,49.19604205318491,48.701298701298704,49.90723562152134
10,50.927643784786646,49.35064935064935,50.09276437847866,49.598021026592455,48.484848484848484,49.65986394557823
11,50.49474335188621,48.2065553494125,48.88682745825603,49.53617810760667,48.79406307977737,49.10327767470625
12,50.49474335188621,50.03092145949288,48.4539270253556,48.51576994434137,48.76314162028448,49.90723562152134
13,49.90723562152134,48.73222016079159,48.4539270253556,49.35064935064935,48.54669140383427,49.16512059369202
14,50.0,49.44341372912802,47.557204700061845,48.2065553494125,48.97959183673469,49.01051329622758
15,50.15460729746444,48.97959183673469,50.46382189239333,49.41249226963513,48.73222016079159,49.69078540507112
16,50.18552875695733,50.0,48.144712430426715,49.01051329622758,48.824984539270254,49.41249226963513
17,50.34013605442177,48.76314162028448,49.44341372912802,49.19604205318491,48.701298701298704,49.28880643166357
18,49.90723562152134,50.061842918985775,49.69078540507112,50.7730364873222,48.79406307977737,50.401978973407545
19,50.09276437847866,48.73222016079159,49.04143475572047,49.474335188620906,49.2269635126778,49.10327767470625
20,50.061842918985775,48.33024118738404,47.95918367346938,48.11379097093383,48.63945578231292,48.08286951144094
21,48.85590599876314,50.09276437847866,49.69078540507112,49.19604205318491,48.76314162028448,49.04143475572047
22,48.268398268398265,48.237476808905384,49.50525664811379,48.11379097093383,48.79406307977737,47.83549783549784
23,49.134199134199136,49.04143475572047,49.938157081014225,49.16512059369202,48.79406307977737,49.2269635126778
24,50.37105751391465,49.56709956709957,50.24737167594311,49.31972789115646,48.79406307977737,50.278293135435995
25,50.95856524427953,50.34013605442177,49.44341372912802,50.55658627087198,49.04143475572047,50.649350649350644
26,49.7526283240569,49.56709956709957,49.134199134199136,49.16512059369202,49.134199134199136,49.69078540507112
27,51.298701298701296,50.12368583797156,49.16512059369202,49.845392702535555,49.44341372912802,50.24737167594311
28,50.649350649350644,49.44341372912802,49.07235621521336,48.57761286332715,48.4539270253556,49.44341372912802
29,50.649350649350644,49.721706864564005,49.69078540507112,49.16512059369202,49.10327767470625,49.19604205318491
30,50.80395794681509,49.78354978354979,49.10327767470625,49.7526283240569,48.57761286332715,50.21645021645021
