,vader,manual,textblob,hiv4,lm,aggregate
0,48.68778280542986,50.31674208144796,49.502262443438916,47.782805429864254,49.59276018099548,47.511312217194565
1,50.40723981900452,48.959276018099544,48.41628959276018,47.511312217194565,51.67420814479639,49.68325791855204
2,47.963800904977376,48.32579185520362,46.06334841628959,47.69230769230769,49.95475113122172,47.33031674208144
3,51.13122171945701,48.68778280542986,49.502262443438916,47.05882352941176,50.85972850678733,49.95475113122172
4,51.13122171945701,48.41628959276018,49.049773755656105,48.77828054298642,50.31674208144796,49.7737556561086
5,48.05429864253394,45.248868778280546,50.497737556561084,46.78733031674208,50.40723981900452,47.23981900452488
6,47.05882352941176,47.33031674208144,47.33031674208144,47.23981900452488,48.77828054298642,48.50678733031674
7,48.5972850678733,47.782805429864254,47.05882352941176,47.511312217194565,50.40723981900452,47.69230769230769
8,50.04524886877828,50.76923076923077,46.69683257918552,47.601809954751126,49.049773755656105,49.321266968325794
9,50.588235294117645,48.05429864253394,48.23529411764706,48.32579185520362,50.497737556561084,49.7737556561086
10,48.41628959276018,47.23981900452488,48.1447963800905,48.86877828054298,50.85972850678733,48.77828054298642
11,48.77828054298642,48.959276018099544,46.9683257918552,48.23529411764706,49.7737556561086,48.1447963800905
12,49.23076923076923,47.782805429864254,48.23529411764706,47.69230769230769,49.321266968325794,48.32579185520362
13,51.76470588235295,48.77828054298642,48.5972850678733,48.41628959276018,49.411764705882355,52.12669683257919
14,49.140271493212666,47.14932126696832,48.5972850678733,47.511312217194565,49.411764705882355,48.50678733031674
15,50.13574660633484,48.23529411764706,46.515837104072396,47.511312217194565,49.68325791855204,49.68325791855204
16,47.420814479638004,48.23529411764706,48.50678733031674,46.515837104072396,50.04524886877828,47.963800904977376
17,50.85972850678733,49.86425339366516,49.23076923076923,47.782805429864254,49.95475113122172,51.13122171945701
18,47.601809954751126,47.782805429864254,48.05429864253394,46.78733031674208,49.140271493212666,48.5972850678733
19,48.86877828054298,48.32579185520362,46.9683257918552,47.14932126696832,48.32579185520362,47.33031674208144
20,46.87782805429864,45.61085972850679,46.69683257918552,45.88235294117647,48.50678733031674,47.601809954751126
21,48.32579185520362,45.42986425339367,46.244343891402714,47.601809954751126,49.049773755656105,46.69683257918552
22,46.06334841628959,48.50678733031674,48.05429864253394,45.70135746606335,49.502262443438916,48.32579185520362
23,48.41628959276018,47.511312217194565,46.69683257918552,47.23981900452488,48.50678733031674,47.782805429864254
24,49.23076923076923,48.41628959276018,47.14932126696832,46.9683257918552,50.76923076923077,48.5972850678733
25,47.05882352941176,47.511312217194565,47.963800904977376,46.334841628959275,48.41628959276018,47.601809954751126
26,46.78733031674208,47.873303167420815,48.5972850678733,47.23981900452488,47.782805429864254,47.511312217194565
27,47.511312217194565,46.15384615384615,47.33031674208144,47.873303167420815,48.86877828054298,45.88235294117647
28,49.23076923076923,48.959276018099544,49.321266968325794,46.78733031674208,48.86877828054298,50.31674208144796
29,48.32579185520362,46.69683257918552,45.97285067873303,46.515837104072396,48.1447963800905,47.33031674208144
30,48.1447963800905,46.15384615384615,44.70588235294118,45.88235294117647,48.77828054298642,45.70135746606335
